user_id,movie_id,rating,max_progress_percent,favourite,in_watchlist,view_count,last_watched_at
107,995133,,88,0,1,1,2025-12-11 01:56:39.466852
107,8982,,81,0,1,4,2026-02-25 01:56:39.473491
107,44662,,89,0,0,7,2025-11-03 01:56:39.481975
107,413658,,92,0,1,2,2026-03-25 01:56:39.490408
107,20617,,96,0,0,1,2025-10-27 01:56:39.496798
107,334533,,98,0,0,2,2025-12-01 01:56:39.507121
107,254128,,81,0,0,5,2026-03-27 01:56:39.516153
107,9312,,96,0,0,5,2026-03-24 01:56:39.523827
107,1477642,,89,0,0,2,2025-10-02 01:56:39.526925
107,1306368,,100,0,0,7,2026-01-04 01:56:39.537995
107,319287,,95,0,0,7,2025-11-21 01:56:39.545987
107,259611,,94,0,1,6,2026-03-16 01:56:39.556141
107,1079485,,83,0,0,4,2026-02-08 01:56:39.557271
107,982843,,96,0,0,5,2025-11-14 01:56:39.573558
107,307081,,90,0,0,8,2025-12-02 01:56:39.576816
107,23966,,97,0,1,2,2025-11-07 01:56:39.589841
107,9488,,98,0,0,8,2026-02-13 01:56:39.598086
107,264644,,95,0,0,5,2026-03-29 01:56:39.607820
108,1102776,5.0,99,1,0,8,2025-11-25 01:56:39.614357
108,1232449,2.0,6,0,0,1,2026-01-21 01:56:39.618967
108,1228891,5.0,89,1,0,6,2025-10-03 01:56:39.627032
108,19576,5.0,95,0,0,1,2026-03-28 01:56:39.636364
108,475557,4.0,70,0,0,5,2025-10-10 01:56:39.638906
108,899294,5.0,87,1,0,2,2026-02-08 01:56:39.655194
108,640327,5.0,74,1,0,3,2025-10-14 01:56:39.656790
108,201088,,32,0,0,1,2026-03-22 01:56:39.656790
108,1511789,5.0,89,1,0,5,2026-02-02 01:56:39.676109
108,128871,4.0,87,1,0,5,2025-10-21 01:56:39.688223
108,846778,4.0,92,1,0,5,2025-12-06 01:56:39.697165
108,967,4.0,83,0,0,5,2025-11-23 01:56:39.706981
108,989473,4.0,91,1,0,3,2026-03-11 01:56:39.720701
108,1231574,4.0,73,0,0,3,2025-10-30 01:56:39.726931
108,6947,4.0,90,1,0,1,2025-10-09 01:56:39.738235
108,8470,4.0,94,0,0,3,2026-02-13 01:56:39.746783
108,1038263,,34,0,0,1,2025-12-21 01:56:39.746783
108,541520,,44,0,0,1,2026-03-05 01:56:39.746783
108,251981,5.0,78,1,0,4,2026-03-23 01:56:39.757824
108,67343,5.0,92,1,1,5,2025-10-11 01:56:39.763593
108,58,4.0,83,0,0,6,2025-12-16 01:56:39.769810
108,1381216,5.0,99,0,1,2,2026-01-19 01:56:39.778091
108,9612,5.0,87,0,0,6,2025-10-26 01:56:39.786682
108,1443940,4.0,96,1,0,6,2025-10-13 01:56:39.796364
108,540141,4.0,98,0,0,4,2025-10-23 01:56:39.806724
108,1152306,5.0,75,1,0,7,2025-11-05 01:56:39.811048
108,1151534,4.0,84,0,1,5,2025-11-17 01:56:39.821482
108,91417,5.0,80,0,0,8,2025-10-22 01:56:39.829036
108,429415,4.0,86,1,1,1,2025-12-03 01:56:39.837124
108,30618,4.0,73,1,1,6,2026-01-08 01:56:39.838261
108,1034541,4.0,95,1,0,6,2025-10-22 01:56:39.851994
108,25961,4.0,77,1,1,4,2026-03-23 01:56:39.860404
108,1053008,4.0,96,1,0,1,2025-12-02 01:56:39.868716
108,4935,4.0,81,0,1,3,2025-10-27 01:56:39.876810
108,82633,4.0,99,0,0,2,2025-12-25 01:56:39.884278
108,320318,4.0,86,1,0,5,2025-10-11 01:56:39.892505
108,2099,4.0,79,1,0,1,2025-10-15 01:56:39.900724
108,74998,5.0,73,1,1,1,2025-12-21 01:56:39.909031
108,331583,5.0,76,1,0,2,2026-03-13 01:56:39.919744
108,272691,5.0,100,1,0,8,2025-12-15 01:56:39.927878
108,497370,4.0,75,0,0,5,2026-01-31 01:56:39.937193
108,1992,4.0,70,1,0,5,2026-02-17 01:56:39.942254
108,783110,4.0,83,1,0,5,2026-01-03 01:56:39.947980
108,4643,4.0,70,1,0,8,2025-12-09 01:56:39.956862
108,11198,4.0,79,0,0,6,2026-03-08 01:56:39.960651
108,11342,1.0,49,0,0,1,2026-02-14 01:56:39.970065
108,13168,,23,0,0,1,2026-01-09 01:56:39.970065
108,1419053,,38,0,0,1,2026-01-30 01:56:39.970065
108,429200,5.0,75,1,0,7,2025-11-28 01:56:39.977193
108,335718,5.0,93,1,1,1,2025-10-31 01:56:39.987188
108,68773,5.0,73,0,0,4,2026-03-28 01:56:39.990766
108,63032,4.0,81,1,0,2,2025-10-30 01:56:40.001188
108,299054,4.0,74,0,0,2,2025-10-03 01:56:40.008125
108,39287,4.0,79,1,0,5,2025-11-07 01:56:40.016702
108,8427,5.0,100,1,0,1,2025-10-18 01:56:40.026046
108,1323784,4.0,97,1,1,3,2025-10-06 01:56:40.036932
108,9415,5.0,73,1,0,6,2025-10-17 01:56:40.039435
108,28178,,45,0,1,1,2025-11-23 01:56:40.039435
108,975511,5.0,83,0,0,6,2025-10-18 01:56:40.051718
108,19382,5.0,96,1,0,3,2025-10-06 01:56:40.057837
108,87303,,29,0,0,1,2026-02-04 01:56:40.057837
108,191583,4.0,97,1,0,2,2026-03-19 01:56:40.066939
108,290271,5.0,85,1,0,7,2025-10-14 01:56:40.072851
109,776305,,95,0,0,5,2026-02-05 01:56:40.081112
109,9576,,86,0,0,8,2026-02-05 01:56:40.089257
109,256040,,31,0,0,1,2026-01-26 01:56:40.089257
109,614939,,95,0,0,6,2026-03-20 01:56:40.102450
109,630240,,100,0,0,4,2025-11-11 01:56:40.111004
109,25221,,87,0,0,7,2025-10-16 01:56:40.121056
109,10843,,81,0,0,3,2026-02-02 01:56:40.126998
109,14069,,84,0,0,5,2026-03-04 01:56:40.138386
109,117352,,89,0,1,8,2026-01-28 01:56:40.147137
109,9395,,95,0,0,5,2026-03-02 01:56:40.164031
109,265348,,95,0,0,5,2025-10-24 01:56:40.170250
109,5919,,89,0,0,1,2026-01-06 01:56:40.178030
109,17450,,89,0,0,8,2026-01-15 01:56:40.187151
109,567811,,29,0,0,1,2025-11-21 01:56:40.187151
109,12890,,97,0,0,4,2025-10-11 01:56:40.194263
109,24402,,18,0,0,1,2026-03-01 01:56:40.196310
109,37308,2.0,40,0,1,1,2025-12-28 01:56:40.196863
109,1075175,,96,0,0,4,2025-10-20 01:56:40.207961
109,214722,,86,0,0,3,2026-01-26 01:56:40.216936
109,11051,,96,0,0,1,2025-10-18 01:56:40.227044
109,11713,,85,0,0,2,2026-03-08 01:56:40.236318
109,39451,,100,0,0,8,2026-01-12 01:56:40.242861
109,8367,,92,0,0,8,2025-10-18 01:56:40.251028
109,508,,49,0,0,1,2026-03-09 01:56:40.251028
109,359171,,92,0,1,4,2025-12-02 01:56:40.259453
109,941019,,94,0,1,4,2026-02-17 01:56:40.268563
109,172385,,80,0,0,4,2026-02-12 01:56:40.276728
109,1059641,,83,0,0,2,2026-01-17 01:56:40.288017
109,353486,,93,0,1,5,2025-12-26 01:56:40.296913
109,3049,,99,0,0,5,2026-03-26 01:56:40.306400
109,653601,,18,0,0,1,2025-10-24 01:56:40.307006
109,652483,,91,0,1,1,2026-03-20 01:56:40.307981
109,2517,,89,0,0,5,2025-11-21 01:56:40.317181
109,1444,,99,0,0,5,2025-10-25 01:56:40.328077
109,494974,,95,0,1,6,2026-03-26 01:56:40.337003
109,1159206,,94,0,0,5,2026-03-07 01:56:40.346045
109,12219,,80,0,0,8,2026-01-20 01:56:40.356791
109,291881,,6,0,1,1,2025-11-29 01:56:40.356791
109,8879,,84,0,0,2,2025-11-14 01:56:40.357975
109,111966,,86,0,0,4,2026-01-06 01:56:40.373229
109,54481,,23,0,1,1,2026-03-14 01:56:40.373229
109,338762,,12,0,0,1,2026-02-10 01:56:40.373229
109,164251,,97,0,0,8,2026-03-22 01:56:40.384032
109,123517,,82,0,0,7,2026-03-03 01:56:40.389684
109,1016346,,99,0,0,4,2026-02-06 01:56:40.406116
109,481084,,91,0,0,5,2026-02-16 01:56:40.411300
109,102950,,98,0,0,7,2026-02-09 01:56:40.418329
109,13051,,82,0,0,7,2025-12-25 01:56:40.426772
109,35648,,92,0,0,1,2026-03-23 01:56:40.437843
109,1127227,,89,0,0,2,2026-03-21 01:56:40.439630
109,582761,,88,0,1,6,2026-03-13 01:56:40.456739
109,955916,,35,0,0,1,2026-02-21 01:56:40.457836
109,9454,,26,0,0,1,2026-03-26 01:56:40.457836
109,471831,,88,0,1,5,2026-01-18 01:56:40.464354
109,435901,,89,0,0,8,2025-12-11 01:56:40.472566
109,806214,,91,0,1,4,2026-01-05 01:56:40.480770
109,821881,,98,0,0,7,2025-10-12 01:56:40.488901
109,9913,,39,0,0,1,2026-01-21 01:56:40.488901
109,848187,,100,0,0,3,2025-11-11 01:56:40.502347
110,576004,,7,0,0,1,2026-03-03 01:56:40.502347
110,985932,,11,0,1,1,2026-03-22 01:56:40.505996
110,461762,3.0,50,0,0,1,2026-03-30 01:56:40.505996
110,71552,,96,0,0,2,2026-01-10 01:56:40.507048
110,2978,,93,0,1,6,2025-11-18 01:56:40.522184
110,572151,,89,0,0,4,2026-01-01 01:56:40.528079
110,291270,,90,0,0,6,2025-11-08 01:56:40.540732
110,393392,,12,0,0,1,2026-01-13 01:56:40.540732
110,9434,,92,0,0,1,2026-01-29 01:56:40.547965
110,508763,,94,0,0,2,2025-10-04 01:56:40.557136
110,10661,,86,0,0,6,2026-03-27 01:56:40.568297
110,21481,,85,0,0,8,2025-11-02 01:56:40.576212
110,39767,,97,0,0,5,2026-02-20 01:56:40.586674
110,3573,,93,0,0,4,2026-01-31 01:56:40.595097
110,42456,,85,0,1,8,2025-11-18 01:56:40.603201
110,34647,,81,0,0,5,2025-12-24 01:56:40.611584
110,45325,,92,0,0,1,2026-03-05 01:56:40.619699
110,810,,42,0,0,1,2026-02-25 01:56:40.619699
110,19503,,81,0,0,2,2025-12-03 01:56:40.628839
110,20879,,99,0,0,1,2025-12-24 01:56:40.644273
110,437033,,87,0,0,3,2025-12-30 01:56:40.657117
110,23202,,92,0,0,4,2025-10-02 01:56:40.667161
110,1649758,,39,0,1,1,2025-10-11 01:56:40.667161
110,11395,,94,0,0,2,2026-01-22 01:56:40.676255
110,693356,,80,0,0,6,2026-03-17 01:56:40.685945
110,8839,,82,0,0,8,2025-12-29 01:56:40.693006
110,200823,,92,0,0,4,2025-12-25 01:56:40.701236
110,23172,,94,0,0,7,2025-12-07 01:56:40.709324
110,4032,,80,0,0,5,2026-03-21 01:56:40.718567
110,49520,,30,0,0,1,2025-11-30 01:56:40.718567
110,144183,,96,0,0,1,2025-11-04 01:56:40.726739
110,400928,,100,0,0,7,2026-01-12 01:56:40.738111
110,8961,,93,0,0,7,2025-11-07 01:56:40.746860
110,14128,,95,0,0,3,2025-12-07 01:56:40.757986
110,114370,,80,0,0,2,2026-02-20 01:56:40.767164
110,134374,,88,0,1,6,2025-12-31 01:56:40.777992
110,3525,,97,0,0,6,2025-10-04 01:56:40.797053
110,252066,,88,0,0,6,2025-10-24 01:56:40.805894
110,425368,,81,0,0,7,2025-12-17 01:56:40.808086
110,10895,,89,0,0,7,2026-03-17 01:56:40.821844
110,3980,,88,0,0,6,2026-01-25 01:56:40.826952
110,419831,,85,0,0,2,2025-11-10 01:56:40.840253
110,766,,48,0,1,1,2025-11-07 01:56:40.840253
110,696806,,96,0,0,1,2025-11-25 01:56:40.847988
111,254,,85,0,0,6,2026-01-29 01:56:40.856704
111,32740,,87,0,0,4,2025-11-05 01:56:40.861235
111,13688,,99,0,0,3,2026-01-08 01:56:40.872580
111,188226,,83,0,0,5,2025-10-14 01:56:40.877126
111,829280,,80,0,1,6,2026-02-19 01:56:40.889585
111,10402,,14,0,1,1,2025-12-16 01:56:40.889585
111,11088,,82,0,1,7,2026-01-20 01:56:40.897122
111,1321179,,43,0,0,1,2025-11-30 01:56:40.897122
111,1310568,,6,0,0,1,2025-10-05 01:56:40.897122
111,291613,,97,0,0,8,2025-11-27 01:56:40.908067
111,14235,,96,0,0,2,2025-12-27 01:56:40.916711
111,16000,,93,0,0,6,2026-01-07 01:56:40.926116
111,11259,,86,0,0,7,2026-02-01 01:56:40.929950
111,1372,,86,0,0,5,2025-11-21 01:56:40.938040
111,41515,,97,0,0,4,2026-02-04 01:56:40.948238
111,1376434,,87,0,0,8,2026-01-22 01:56:40.956977
111,10781,,89,0,0,4,2026-02-28 01:56:40.968695
111,69015,,99,0,1,4,2025-12-22 01:56:40.976728
111,831815,,94,0,0,3,2025-10-26 01:56:40.985937
111,426,,82,0,0,5,2025-10-04 01:56:40.990004
111,397415,,89,0,0,2,2026-02-14 01:56:41.007009
111,16767,,80,0,0,5,2025-10-05 01:56:41.018239
111,351211,,87,0,1,1,2025-12-30 01:56:41.025930
111,860,,83,0,0,8,2025-10-07 01:56:41.028700
111,1370,,85,0,0,4,2026-02-20 01:56:41.038058
111,39006,2.0,22,0,0,1,2026-02-05 01:56:41.038058
111,12721,,94,0,0,1,2025-10-21 01:56:41.052742
111,9894,,50,0,0,1,2025-11-25 01:56:41.052742
111,17379,,80,0,0,2,2025-12-05 01:56:41.061225
111,799710,,38,0,0,1,2026-03-05 01:56:41.061225
111,204082,,82,0,0,3,2025-12-24 01:56:41.069263
111,547017,,84,0,0,3,2025-10-01 01:56:41.077978
111,458305,,90,0,0,1,2025-12-28 01:56:41.086901
111,370476,,98,0,1,5,2026-02-27 01:56:41.093550
111,22586,,97,0,0,2,2025-10-06 01:56:41.101708
111,346891,,17,0,0,1,2025-12-05 01:56:41.101708
111,1226863,,5,0,0,1,2026-02-26 01:56:41.101708
111,281780,,93,0,0,5,2025-11-15 01:56:41.109943
111,1169210,,83,0,0,7,2025-10-12 01:56:41.118323
111,10074,,91,0,0,1,2025-11-02 01:56:41.126757
111,9566,,85,0,0,8,2025-12-28 01:56:41.136887
111,1195506,,96,0,0,7,2026-01-02 01:56:41.142703
111,8698,,95,0,0,6,2026-01-07 01:56:41.157051
111,927342,,97,0,1,7,2026-01-18 01:56:41.168011
111,284536,,92,0,1,6,2025-12-22 01:56:41.175057
111,11836,,93,0,0,3,2026-03-20 01:56:41.177150
111,253,,81,0,0,7,2025-10-02 01:56:41.188067
111,14433,,83,0,0,8,2026-02-24 01:56:41.196305
111,116149,,99,0,0,1,2025-12-23 01:56:41.206092
111,1817,,88,0,0,4,2026-03-10 01:56:41.208826
111,685274,,91,0,0,1,2025-12-24 01:56:41.216949
111,734519,,93,0,1,7,2025-11-02 01:56:41.228096
111,9386,,80,0,0,1,2026-02-22 01:56:41.237049
112,252978,,95,0,0,4,2026-02-09 01:56:41.246815
112,580489,3.0,8,0,1,1,2026-03-23 01:56:41.247972
112,10047,,37,0,0,1,2025-12-24 01:56:41.248991
112,58857,,83,0,0,2,2026-01-15 01:56:41.257061
112,1624,,85,0,0,8,2025-11-22 01:56:41.268699
112,83294,,91,0,0,4,2025-12-05 01:56:41.276930
112,843932,,81,0,0,5,2026-03-07 01:56:41.290207
112,1229831,,99,0,0,5,2025-12-19 01:56:41.306981
112,56379,,83,0,1,3,2025-12-15 01:56:41.318190
112,783558,,93,0,1,2,2025-11-09 01:56:41.326845
112,1388338,,85,0,0,5,2025-10-23 01:56:41.339840
112,1322752,2.0,20,0,0,1,2026-01-19 01:56:41.339840
112,44835,,90,0,0,3,2025-12-12 01:56:41.348082
112,11423,,86,0,1,8,2026-03-24 01:56:41.364116
112,1280444,,94,0,0,5,2025-12-24 01:56:41.378024
112,24123,,84,0,0,4,2025-10-28 01:56:41.388967
112,481836,,94,0,0,4,2025-10-18 01:56:41.397015
112,1012582,,6,0,1,1,2025-12-31 01:56:41.398043
112,649523,,80,0,0,8,2026-02-06 01:56:41.411116
112,298094,,93,0,1,2,2025-12-08 01:56:41.421435
112,931404,,21,0,0,1,2026-03-23 01:56:41.421435
112,212167,,37,0,0,1,2025-11-27 01:56:41.423446
112,73582,,87,0,0,6,2025-10-05 01:56:41.428985
112,895954,,96,0,0,7,2026-02-16 01:56:41.438007
112,3218,,87,0,0,4,2026-03-05 01:56:41.453182
112,7516,,89,0,0,4,2026-03-30 01:56:41.457899
112,44849,,88,0,0,2,2026-01-19 01:56:41.470139
112,1351046,,91,0,1,1,2026-02-26 01:56:41.478460
112,10339,,15,0,1,1,2026-03-28 01:56:41.478460
112,1542995,,86,0,1,5,2025-10-29 01:56:41.488155
112,403899,,46,0,0,1,2026-01-23 01:56:41.494547
112,741335,,91,0,0,7,2025-12-22 01:56:41.506205
112,74997,,90,0,0,4,2026-01-04 01:56:41.515947
112,11248,,94,0,0,5,2026-01-01 01:56:41.526364
112,11027,,23,0,0,1,2025-11-03 01:56:41.526880
112,39767,,80,0,0,7,2025-12-13 01:56:41.537073
112,5924,,97,0,0,4,2026-03-14 01:56:41.545997
112,9487,,100,0,0,1,2025-12-19 01:56:41.557093
112,14257,,88,0,0,6,2025-11-04 01:56:41.570219
112,146451,,20,0,0,1,2026-03-06 01:56:41.570219
112,57214,,86,0,0,6,2025-12-03 01:56:41.583749
112,22449,,95,0,0,7,2026-03-06 01:56:41.596133
112,596161,,13,0,1,1,2026-02-06 01:56:41.597213
112,425001,,85,0,0,3,2026-01-18 01:56:41.608087
112,219,,96,0,0,2,2025-11-04 01:56:41.615875
112,42776,,83,0,0,1,2025-11-02 01:56:41.626034
112,141052,,48,0,0,1,2025-10-10 01:56:41.627157
112,685274,,89,0,0,8,2026-01-10 01:56:41.636732
112,859,,89,0,0,4,2026-02-08 01:56:41.646764
112,879444,,93,0,0,1,2026-01-28 01:56:41.658017
112,9788,,99,0,1,7,2026-03-14 01:56:41.664576
112,22970,,100,0,0,6,2025-10-13 01:56:41.672630
112,226789,,83,0,0,1,2025-10-09 01:56:41.680851
112,11560,,98,0,0,5,2025-11-05 01:56:41.688914
112,10094,,11,0,0,1,2025-12-22 01:56:41.688914
112,1266,,98,0,0,6,2026-03-01 01:56:41.706268
112,11878,,100,0,1,3,2026-02-05 01:56:41.718538
112,545742,,82,0,0,8,2025-12-25 01:56:41.736889
112,228326,,81,0,0,3,2025-11-14 01:56:41.737830
112,4348,,95,0,0,4,2026-01-05 01:56:41.747123
112,6415,,85,0,0,6,2026-02-27 01:56:41.757971
112,18674,,95,0,1,7,2025-12-04 01:56:41.771002
112,845781,,90,0,0,2,2025-12-26 01:56:41.779355
112,541099,,81,0,0,8,2025-12-04 01:56:41.786861
112,877,,98,0,0,5,2025-11-21 01:56:41.796924
113,14553,,26,0,1,1,2026-03-04 01:56:41.796924
113,370665,,29,0,0,1,2026-03-18 01:56:41.796924
113,746036,,14,0,0,1,2026-03-09 01:56:41.796924
113,9048,,72,0,0,5,2026-03-12 01:56:41.808154
113,10340,,56,0,0,6,2025-12-12 01:56:41.819867
113,1654429,,78,0,0,5,2026-01-23 01:56:41.826310
113,1440049,,28,0,0,1,2026-02-05 01:56:41.826865
113,617502,,40,0,0,1,2026-01-03 01:56:41.827830
113,673829,,56,0,0,6,2025-12-05 01:56:41.836747
113,522478,,67,0,0,1,2026-01-01 01:56:41.836747
113,807196,,41,0,0,1,2025-12-23 01:56:41.836747
113,1077782,,23,0,0,1,2026-02-19 01:56:41.844542
113,955,,47,0,0,6,2026-03-23 01:56:41.856725
113,9804,,46,0,0,1,2025-10-22 01:56:41.856725
113,172199,,16,0,0,1,2026-01-08 01:56:41.856725
113,49199,,47,0,0,1,2026-01-23 01:56:41.856725
113,2312,,59,0,0,7,2026-01-20 01:56:41.861254
113,335983,3.0,53,0,0,6,2025-11-23 01:56:41.873399
113,11238,,59,0,1,3,2025-11-19 01:56:41.878964
113,1634097,,12,0,0,1,2025-10-02 01:56:41.880973
113,1262983,5.0,41,0,0,6,2026-01-18 01:56:41.887861
113,504071,,49,0,0,1,2026-03-06 01:56:41.887861
113,453887,,42,0,0,1,2026-01-06 01:56:41.887861
113,4944,,39,0,0,1,2025-10-31 01:56:41.887861
113,19108,5.0,34,0,0,6,2025-11-15 01:56:41.897013
113,935,,72,0,0,1,2026-02-11 01:56:41.909645
113,1057491,3.0,39,0,1,1,2026-03-03 01:56:41.909645
113,321612,,35,0,0,1,2025-10-12 01:56:41.909645
113,2517,,25,0,0,1,2026-03-04 01:56:41.909645
113,513576,,31,0,0,1,2026-03-10 01:56:41.909645
113,1241742,,34,0,0,1,2026-03-29 01:56:41.909645
113,395992,,56,0,0,6,2026-01-29 01:56:41.917832
113,2106,,38,0,0,6,2025-12-21 01:56:41.928267
113,81870,,61,0,0,2,2026-03-18 01:56:41.941046
113,1525963,,47,0,0,1,2026-02-03 01:56:41.941046
113,13813,,32,0,0,1,2026-02-19 01:56:41.942815
113,166680,5.0,40,0,0,7,2025-12-26 01:56:41.950941
113,16093,,29,0,0,1,2025-12-01 01:56:41.950941
113,552688,,53,0,1,3,2026-02-06 01:56:41.959432
113,80271,,27,0,0,1,2025-10-30 01:56:41.959432
113,1325734,,37,0,0,1,2025-10-03 01:56:41.959432
113,2616,,22,0,0,1,2025-12-06 01:56:41.959432
113,64686,,8,0,0,1,2025-10-19 01:56:41.959432
113,721625,,48,0,0,1,2025-10-23 01:56:41.977117
113,315837,,45,0,0,2,2026-01-09 01:56:41.986817
113,861,,20,0,0,1,2026-03-30 01:56:41.986817
113,31421,,41,0,0,1,2025-10-07 01:56:41.986817
113,1646554,,9,0,0,1,2025-10-14 01:56:41.986817
113,680,,12,0,0,1,2026-01-10 01:56:41.986817
113,819,3.0,43,0,0,1,2026-02-25 01:56:41.986817
113,442065,,40,0,0,4,2025-11-04 01:56:41.996756
113,159334,,8,0,0,1,2025-12-08 01:56:41.997830
113,762,,11,0,0,1,2025-12-19 01:56:41.997830
113,415283,,14,0,0,1,2026-01-31 01:56:41.999855
113,30368,3.0,42,0,0,2,2025-11-10 01:56:42.008281
113,1614077,,7,0,0,1,2025-12-10 01:56:42.008281
114,1257399,,44,0,0,1,2026-03-23 01:56:42.008281
114,16766,,36,0,0,1,2026-01-30 01:56:42.008281
114,78402,,46,0,0,1,2026-01-09 01:56:42.008281
114,757388,,43,0,0,5,2026-01-07 01:56:42.018475
114,67628,,32,0,0,1,2025-10-24 01:56:42.018475
114,49020,2.0,45,0,0,6,2025-11-21 01:56:42.027178
114,119892,,9,0,0,1,2025-11-04 01:56:42.032876
114,1409235,,7,0,1,1,2025-10-13 01:56:42.032876
114,1450379,,30,0,0,1,2026-03-19 01:56:42.032876
114,49963,,18,0,0,1,2026-02-13 01:56:42.036067
114,84372,,46,0,0,1,2025-12-11 01:56:42.037085
114,9056,,50,0,0,4,2025-10-28 01:56:42.041153
114,90934,5.0,80,0,1,8,2025-10-27 01:56:42.049523
114,61985,,17,0,0,1,2025-12-09 01:56:42.049523
114,51943,,61,0,0,8,2026-03-02 01:56:42.057790
114,955666,,36,0,0,1,2026-03-09 01:56:42.057790
114,24950,3.0,41,0,0,2,2025-11-30 01:56:42.074362
114,284298,,57,0,0,8,2025-12-21 01:56:42.087036
114,1059073,,8,0,0,1,2025-12-16 01:56:42.087036
114,36278,,60,0,0,5,2026-01-22 01:56:42.096788
114,723355,,36,0,0,1,2026-03-26 01:56:42.097966
114,11281,,46,0,0,1,2025-12-18 01:56:42.098987
114,51739,,13,0,0,1,2025-10-02 01:56:42.101000
114,487242,,35,0,0,1,2025-11-01 01:56:42.113914
114,1254808,,16,0,0,1,2026-03-14 01:56:42.116982
114,10725,,20,0,0,1,2025-12-20 01:56:42.116982
114,233651,,48,0,0,1,2026-01-15 01:56:42.119018
114,806368,,16,0,1,1,2026-03-09 01:56:42.119018
114,820067,,21,0,0,1,2025-11-26 01:56:42.121032
114,782054,,59,0,0,1,2026-03-11 01:56:42.139487
114,740985,,29,0,0,1,2026-03-02 01:56:42.139487
114,12236,,31,0,1,1,2025-11-24 01:56:42.139487
114,134374,,14,0,0,1,2026-02-20 01:56:42.139487
114,325348,4.0,68,0,0,8,2026-02-15 01:56:42.156760
114,507089,,43,0,1,1,2025-12-04 01:56:42.156760
114,515001,,32,0,1,4,2025-11-29 01:56:42.173085
114,45261,4.0,48,0,0,8,2025-11-09 01:56:42.181154
114,41245,2.0,26,0,0,1,2026-01-01 01:56:42.183796
114,10536,,33,0,0,8,2025-10-21 01:56:42.197104
114,60195,,29,0,0,1,2025-10-20 01:56:42.197104
114,69454,,25,0,0,1,2025-12-10 01:56:42.205126
114,1019939,3.0,32,0,0,1,2026-02-08 01:56:42.206140
114,91417,5.0,44,0,1,2,2025-12-30 01:56:42.218786
114,1140779,,17,0,0,1,2026-01-21 01:56:42.218786
114,2359,,40,0,0,1,2026-03-17 01:56:42.220796
114,12919,,35,0,0,1,2026-02-16 01:56:42.230025
114,34194,,31,0,0,1,2026-01-09 01:56:42.230025
114,2789,,66,0,0,2,2026-02-26 01:56:42.238413
114,295964,,17,0,0,1,2026-03-06 01:56:42.238413
114,965094,,68,0,0,1,2026-03-22 01:56:42.254212
115,869,,99,0,0,1,2026-03-22 01:56:42.256779
115,11088,,98,0,0,5,2025-12-28 01:56:42.270976
115,340666,,85,0,1,5,2026-01-07 01:56:42.279344
115,379,,94,0,0,3,2026-03-13 01:56:42.287168
115,1239481,,88,0,1,2,2025-12-02 01:56:42.298043
115,10381,,13,0,0,1,2026-01-07 01:56:42.298043
115,150213,,46,0,0,1,2025-12-10 01:56:42.303472
115,66740,,93,0,0,8,2026-01-11 01:56:42.311916
115,931642,,85,0,0,5,2026-01-21 01:56:42.319998
115,300681,,95,0,0,7,2026-03-26 01:56:42.328291
115,55819,,36,0,0,1,2026-01-16 01:56:42.328291
115,1419053,,29,0,1,1,2025-11-19 01:56:42.328291
115,438058,,95,0,0,5,2025-10-02 01:56:42.337959
115,660335,,97,0,0,2,2025-11-27 01:56:42.347049
115,245891,,95,0,0,5,2025-12-18 01:56:42.362981
115,74899,,89,0,0,3,2026-02-01 01:56:42.369097
115,399121,,84,0,1,5,2025-12-19 01:56:42.378041
115,356987,,98,0,0,4,2025-12-15 01:56:42.393008
115,205775,,92,0,0,8,2025-10-18 01:56:42.408860
115,1290159,,86,0,0,4,2025-12-12 01:56:42.420490
115,1151949,,81,0,0,8,2025-11-28 01:56:42.426973
115,1999,,91,0,1,2,2026-01-31 01:56:42.437679
115,986206,,91,0,0,4,2025-11-28 01:56:42.453829
115,15655,,5,0,0,1,2026-03-25 01:56:42.453829
115,1132079,,80,0,1,3,2026-03-07 01:56:42.468720
115,17455,,40,0,0,1,2025-12-25 01:56:42.468720
115,54186,,82,0,0,5,2025-11-24 01:56:42.482433
115,489430,,87,0,1,5,2026-01-05 01:56:42.500778
115,356987,,95,0,0,1,2025-11-03 01:56:42.507799
115,534,,91,0,0,6,2025-11-08 01:56:42.517044
115,10065,,88,0,0,2,2025-12-09 01:56:42.536072
115,10294,,96,0,0,7,2026-03-08 01:56:42.548715
115,204553,,91,0,0,2,2026-02-19 01:56:42.558749
115,20364,,15,0,1,1,2026-03-30 01:56:42.560760
115,26466,,83,0,1,6,2026-01-22 01:56:42.570279
115,589594,,80,0,0,5,2025-12-04 01:56:42.580592
115,1158202,,91,0,0,2,2026-03-17 01:56:42.588647
115,10610,,89,0,0,7,2025-10-20 01:56:42.596942
115,5511,,96,0,0,5,2025-11-28 01:56:42.606777
115,661579,,82,0,0,4,2025-10-20 01:56:42.613098
115,629028,,91,0,0,6,2025-12-11 01:56:42.621154
115,1516949,,89,0,0,4,2026-03-13 01:56:42.629528
115,31962,,95,0,0,7,2025-10-29 01:56:42.638554
115,8338,,100,0,0,8,2026-01-20 01:56:42.654816
115,511322,,86,0,0,7,2026-03-10 01:56:42.657993
115,2212,,89,0,0,2,2026-01-23 01:56:42.671119
115,524047,,85,0,1,6,2026-01-21 01:56:42.677825
115,749343,,80,0,0,2,2026-03-20 01:56:42.687193
